Year,Model,Color,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,Capstone 4x2,Supersonic Red,77865,0.0,77865.0,Factory to port,False,Available,7SVAAAAA7RX51F963,Town & Country Toyota,NC
2024,Limited 4x2,Midnight Black Metallic,67275,0.0,67275.0,Factory to port,False,Available,7SVAAAAA7RX51G045,Southern 441 Toyota,FL
2023,Platinum 4x2,Celestial Silver Metallic,72465,0.0,72465.0,At dealer,False,Available,7SVAAAAA8PX002276,Mike Calvert Toyota,TX
2024,Limited 4x2,Smoked Mesquite,67275,2895.0,70170.0,At dealer,False,Available,7SVAAAAA8RX002538,Jim Norton Toyota,OK
2024,Capstone 4x2,Midnight Black Metallic,77865,6500.0,84365.0,At dealer,False,Available,7SVAAAAA8RX002555,Palestine Toyota,TX
2024,Limited 4x2,Supersonic Red,67275,6000.0,73275.0,Port to dealer,False,Available,7SVAAAAA8RX002751,Lakeside Toyota,LA
2024,Limited 4x2,Midnight Black Metallic,67275,0.0,67275.0,Factory to port,True,DealerHold,7SVAAAAA8RX002894,Springhill Toyota,AL
2024,Limited 4x2,Supersonic Red,67275,9995.0,77270.0,At dealer,True,Available,7SVAAAAA8RX002958,Lithia Toyota of Odessa,TX
2024,SR5 4x2,Celestial Silver Metallic,60875,0.0,60875.0,Factory to port,False,,7SVAAAAA8RX002989,Hendrick Toyota North Charleston,SC
2024,SR5 4x2,Lunar Rock,60875,0.0,60875.0,Factory to port,False,Available,7SVAAAAA8RX003009,Modern Toyota,NC
2024,Platinum 4x2,Wind Chill Pearl,73465,0.0,73465.0,Factory to port,False,DealerHold,7SVAAAAA8RX003012,Springhill Toyota,AL
2024,Limited 4x2,Midnight Black Metallic,67275,0.0,67275.0,Port to dealer,True,Available,7SVAAAAA8RX003026,Toyota of New Orleans,LA
2023,Limited 4x2,Midnight Black Metallic,66265,5895.0,72160.0,At dealer,False,Available,7SVAAAAA9PX002240,Mike Calvert Toyota,TX
2024,Platinum 4x2,Supersonic Red,73465,0.0,73465.0,At dealer,False,Available,7SVAAAAA9RX002810,Rick Hendrick Toyota,NC
2024,Platinum 4x2,Magnetic Gray Metallic,73465,0.0,73465.0,At dealer,False,Available,7SVAAAAA9RX002855,Fox Toyota of El Paso,TX
2024,Capstone 4x2,Supersonic Red,77865,0.0,77865.0,At dealer,False,Available,7SVAAAAA9RX002869,Griffin Toyota,NC
2024,Capstone 4x2,Supersonic Red,77865,8105.0,85970.0,At dealer,False,Available,7SVAAAAA9RX002886,Toyota of Pharr,TX
2024,Platinum 4x2,Celestial Silver Metallic,73465,1098.0,74563.0,At dealer,False,DealerHold,7SVAAAAA9RX002953,Toyota of Cedar Park,TX
2024,Platinum 4x2,Wind Chill Pearl,73465,4085.0,77550.0,Factory to port,False,DealerHold,7SVAAAAA9RX002984,Fred Haas Toyota World,TX
2024,Limited 4x2,Wind Chill Pearl,67275,0.0,67275.0,At dealer,True,DealerHold,7SVAAAAA9RX002998,Vandergriff Toyota,TX
2024,Limited 4x2,Midnight Black Metallic,67275,0.0,67275.0,At dealer,False,Available,7SVAAAAA9RX003018,Mike Calvert Toyota,TX
2024,Capstone 4x2,Celestial Silver Metallic,77865,0.0,77865.0,Factory to port,False,Available,7SVAAAAA9RX003021,Toyota of Rock Hill,SC
2024,SR5 4x2,Midnight Black Metallic,60875,0.0,60875.0,Factory to port,False,Available,7SVAAAAA9RX003049,Toyota of Tampa Bay,FL
2024,SR5 4x2,Midnight Black Metallic,60875,0.0,60875.0,Factory to port,False,Available,7SVAAAAA9RX50G651,AutoNation Toyota South Austin,TX
2023,Platinum 4x2,Wind Chill Pearl,72465,0.0,72465.0,At dealer,False,DealerHold,7SVAAAAAXPX002344,Sterling McCall Toyota Fort Bend,TX
2024,Capstone 4x2,Wind Chill Pearl,77865,0.0,77865.0,Factory to port,False,DealerHold,7SVAAAAAXRX002735,Bev Smith Toyota,FL
2024,SR5 4x2,Celestial Silver Metallic,60875,0.0,60875.0,Factory to port,False,DealerHold,7SVAAAAAXRX002797,Earl Stewart Toyota of North Palm Beach,FL
2024,Limited 4x2,Midnight Black Metallic,67275,0.0,67275.0,At dealer,False,Available,7SVAAAAAXRX002928,Toyota of Del Rio,TX
2024,Limited 4x2,Midnight Black Metallic,67275,4085.0,71360.0,At dealer,False,DealerHold,7SVAAAAAXRX002976,Fred Haas Toyota World,TX
2024,Limited 4x2,Supersonic Red,67275,0.0,67275.0,Factory to port,False,Available,7SVAAAAAXRX002993,Bondy's Enterprise Toyota,AL
2024,Platinum 4x2,Supersonic Red,73465,0.0,73465.0,Factory to port,False,Available,7SVAAAAAXRX003013,Tuscaloosa Toyota,AL
2024,Platinum 4x2,Supersonic Red,73465,0.0,73465.0,Factory to port,False,Available,7SVAAAAAXRX003027,Toyota of Easley,SC
2024,Platinum 4x2,Lunar Rock,73465,0.0,73465.0,Factory to port,False,DealerHold,7SVAAAAAXRX003030,Milton Ruben Toyota of Augusta,GA
2024,Capstone 4x2,Magnetic Gray Metallic,77865,0.0,77865.0,Factory to port,False,Available,7SVAAAAAXRX50G674,Toyota of Hollywood,FL
